[19/Nov/2024 19:15:48] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99961.8, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:23:53] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:23:54] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:23:54] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:23:55] {'latitude': 0, 'longitude': None, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:23:55] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:23:56] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:23:56] {'latitude': 0, 'longitude': 0, 'altitude': 0.5, 'pressure': 99954.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:23:57] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:23:57] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:23:58] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.5, 'x_rotation': -2, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:23:58] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:23:59] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:23:59] {'latitude': 0, 'longitude': 0, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:24:00] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:00] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:01] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:01] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 2, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:24:02] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:03] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:03] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:04] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:04] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:24:05] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:05] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:06] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:06] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:24:07] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99958.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:07] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:08] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:08] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:09] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:24:09] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99959.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:10] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99959.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:10] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99959.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:11] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99959, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:11] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99958.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:12] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99958.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:12] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99958.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:13] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99958.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:13] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99958.2, 'x_rotation': -1, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:24:14] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:14] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:15] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:15] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:16] {'latitude': 0, 'longitude': None, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:24:16] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99956.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:17] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:17] {'latitude': 0, 'longitude': 0, 'altitude': 0.4, 'pressure': 99955.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:18] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:24:18] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99958.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:19] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:19] {'latitude': 0, 'longitude': 0, 'altitude': 0.3, 'pressure': 99956.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:20] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99957.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:20] {'latitude': 0, 'longitude': 0, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:24:21] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99958.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:21] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99958.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:22] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99959.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:22] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99958.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:24:23] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99959.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:23] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99958.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:24] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99959.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:24] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99958.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:25] {'latitude': 0, 'longitude': 0, 'altitude': 0, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:24:25] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99958.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:26] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99958, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:26] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99958.7, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:27] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99958.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:24:27] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99959.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:28] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99958.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:28] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99959.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:29] {'latitude': 0, 'longitude': 0, 'altitude': 0.1, 'pressure': 99958.7, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:24:29] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 9995, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:24:30] {'latitude': 0, 'longitude': 0, 'altitude': 0.2, 'pressure': 99958, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 22.9, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
